2,-0.194972,0.642058,0.530366,1270.85
2,-0.189375,0.656785,0.525621,1316.97
2,-0.185217,0.653991,0.519108,1354.78
2,-0.185136,0.652831,0.513774,1372.63
2,-0.185738,0.653386,0.511583,1376.44
2,-0.181808,0.6522,0.509702,1399.1
2,-0.179564,0.657113,0.503738,1436.28
2,-0.176516,0.655088,0.502354,1445.26
2,-0.175672,0.655712,0.501611,1446.84
2,-0.178861,0.656735,0.496768,1462.39
2,-0.179149,0.655935,0.495345,1467.77
2,-0.1791,0.657169,0.494103,1473.41
2,-0.178636,0.65538,0.492644,1477.71
2,-0.177013,0.654716,0.487105,1512.34
2,-0.175983,0.656128,0.486486,1516.76
2,-0.176947,0.655695,0.485226,1518.83
2,-0.176959,0.655553,0.484359,1519.66
2,-0.175775,0.655951,0.48296,1527.73
2,-0.175495,0.656472,0.482318,1528.94
2,-0.175827,0.656586,0.481428,1530.43
2,-0.175408,0.657278,0.480274,1535.82
2,-0.175584,0.656752,0.478491,1543.23
2,-0.176013,0.656733,0.477548,1545.2
2,-0.173621,0.655749,0.476113,1554.27
2,-0.173694,0.655589,0.475343,1555.48
2,-0.17411,0.655317,0.474521,1555.97
2,-0.17448,0.655416,0.473396,1558.28
2,-0.175218,0.654127,0.472501,1558.9
2,-0.173536,0.655069,0.471408,1564.83
2,-0.172388,0.656504,0.469842,1573.81
2,-0.171247,0.657181,0.469254,1575.79
2,-0.170456,0.657446,0.468435,1578.61
2,-0.168926,0.656855,0.467813,1579.84
2,-0.165186,0.656507,0.466834,1587.21
2,-0.16375,0.65666,0.465681,1592.77
2,-0.164112,0.656036,0.464943,1593.78
2,-0.163552,0.655608,0.464327,1595.1
2,-0.161465,0.654182,0.463185,1599.38
2,-0.160127,0.654291,0.461159,1611.05
2,-0.160049,0.654513,0.460254,1612.45
2,-0.160122,0.654767,0.459644,1612.79
2,-0.160825,0.655208,0.458668,1614.79
2,-0.160886,0.654243,0.458009,1615.92
2,-0.161041,0.653898,0.457217,1616.86
2,-0.161206,0.65425,0.456677,1617.51
2,-0.161036,0.654907,0.455654,1621.23
2,-0.160996,0.656039,0.454888,1622.32
2,-0.161305,0.656147,0.453941,1624.54
2,-0.161479,0.656113,0.453217,1625.29
2,-0.162541,0.658897,0.452103,1628.69
2,-0.159328,0.659883,0.450739,1635.24
2,-0.159205,0.660046,0.45018,1635.81
2,-0.160262,0.660129,0.449278,1637.63
2,-0.160695,0.659743,0.448421,1640.65
2,-0.161751,0.660882,0.447265,1646.32
2,-0.163308,0.661635,0.446112,1649.05
2,-0.162933,0.662327,0.445525,1649.59
2,-0.161193,0.661989,0.444481,1653.15
2,-0.160903,0.662223,0.443824,1654.02
2,-0.162292,0.661929,0.443007,1655.8
2,-0.162544,0.66079,0.442234,1656.99
2,-0.162393,0.660678,0.441683,1657.26
2,-0.162312,0.659672,0.440854,1660.47
2,-0.161893,0.659572,0.440268,1661.09
2,-0.161854,0.659184,0.439684,1661.75
2,-0.161914,0.658139,0.438861,1664.42
2,-0.159572,0.658352,0.437896,1669.02
2,-0.160152,0.658491,0.437241,1669.75
2,-0.160041,0.657898,0.436455,1672.24
2,-0.161023,0.657724,0.435552,1674.1
2,-0.160428,0.659059,0.434841,1676.31
2,-0.160187,0.659071,0.434312,1676.6
2,-0.160338,0.659911,0.433767,1677.31
2,-0.160112,0.660009,0.433138,1679.01
2,-0.159388,0.659781,0.432495,1680.16
2,-0.16018,0.659828,0.4319,1681.43
2,-0.160109,0.659914,0.431282,1681.94
2,-0.160224,0.659373,0.430685,1682.42
2,-0.161227,0.658348,0.429702,1685.76
2,-0.161476,0.658465,0.429119,1686.12
2,-0.161895,0.659879,0.427977,1690.91
2,-0.162852,0.65948,0.427208,1692.69
2,-0.163105,0.65944,0.426699,1693.4
2,-0.162906,0.659122,0.426111,1694.47
2,-0.162538,0.659386,0.425579,1694.9
2,-0.163403,0.658732,0.424654,1698.13
2,-0.164503,0.66009,0.423198,1705.5
2,-0.165504,0.659726,0.42234,1706.97
2,-0.16551,0.659852,0.421767,1707.48
2,-0.164334,0.659103,0.42063,1713.13
2,-0.16507,0.658931,0.420008,1713.96
2,-0.164067,0.658824,0.41953,1714.4
2,-0.1638,0.658921,0.418934,1715.24
2,-0.164495,0.658702,0.418136,1718
2,-0.164733,0.65991,0.417042,1722.83
2,-0.165606,0.660225,0.416401,1723.68
2,-0.167114,0.661542,0.414399,1735.55
2,-0.167304,0.661391,0.413684,1737.33
2,-0.166391,0.661758,0.413211,1738.07
2,-0.166125,0.660738,0.4126,1739.68
2,-0.165244,0.660897,0.411687,1743.27
2,-0.165705,0.660781,0.410945,1744.87
2,-0.16549,0.660319,0.410408,1745.98
2,-0.164955,0.660749,0.409721,1748.61
2,-0.165369,0.662331,0.408999,1752.84
2,-0.16426,0.662297,0.408101,1756.64
2,-0.16499,0.662421,0.407309,1758.76
2,-0.16418,0.663046,0.40665,1762.35
2,-0.166074,0.660685,0.405823,1765.34
2,-0.166317,0.661233,0.404906,1770.18
2,-0.166815,0.661972,0.404153,1772.17
2,-0.166281,0.661685,0.403648,1773
2,-0.165691,0.661662,0.403138,1773.55
2,-0.165802,0.662195,0.402575,1773.95
2,-0.165431,0.662399,0.402023,1774.49
2,-0.165624,0.662206,0.400966,1778.84
2,-0.165433,0.663051,0.400379,1780.08
2,-0.165354,0.664004,0.399724,1782.14
2,-0.165377,0.662739,0.39864,1785.58
2,-0.164195,0.662359,0.39811,1786.14
2,-0.164248,0.662349,0.397462,1787.44
2,-0.163789,0.662583,0.39699,1787.68
2,-0.164179,0.662834,0.396476,1788
2,-0.163285,0.662972,0.395843,1790.24
2,-0.163172,0.662455,0.395219,1791
2,-0.163066,0.662552,0.394582,1792.46
2,-0.163242,0.662761,0.39381,1795.49
2,-0.164452,0.66122,0.392879,1798.76
2,-0.164745,0.661357,0.392298,1800.02
2,-0.164802,0.661706,0.391623,1800.94
2,-0.164007,0.661753,0.391143,1801.64
2,-0.1631,0.66063,0.390412,1804.3
2,-0.163342,0.659921,0.389697,1806.14
2,-0.163061,0.660278,0.389218,1806.4
2,-0.162582,0.660824,0.388781,1806.68
2,-0.163427,0.661463,0.388081,1808.02
2,-0.163584,0.660648,0.387501,1809.63
2,-0.163786,0.660545,0.386743,1811.62
2,-0.162784,0.660187,0.386276,1812.16
2,-0.162568,0.65959,0.38569,1813.04
2,-0.164324,0.659375,0.384899,1815.11
2,-0.16307,0.659195,0.384376,1815.75
2,-0.162921,0.658416,0.383704,1817.63
2,-0.162735,0.657401,0.383184,1818.26
2,-0.163924,0.657675,0.382332,1820.77
2,-0.164672,0.657521,0.381756,1821.85
2,-0.163273,0.659483,0.381009,1824.37
2,-0.164383,0.659719,0.380525,1825.15
2,-0.164165,0.659181,0.379965,1826.35
2,-0.164169,0.658824,0.379384,1827.37
2,-0.163832,0.655947,0.378334,1831.92
2,-0.164807,0.655589,0.377682,1833.45
2,-0.165453,0.656039,0.377018,1834.81
2,-0.165744,0.656764,0.376506,1835.18
2,-0.166172,0.656043,0.375973,1835.66
2,-0.166107,0.655966,0.375471,1835.95
2,-0.165743,0.655142,0.37473,1838.02
2,-0.16464,0.653831,0.374053,1841.21
2,-0.165338,0.652077,0.373362,1843.56
2,-0.166049,0.652918,0.372891,1844.17
2,-0.166304,0.652782,0.372344,1844.84
2,-0.166496,0.652589,0.371803,1845.61
2,-0.168114,0.65182,0.37077,1849.51
2,-0.167052,0.65077,0.370241,1850.84
2,-0.167191,0.651988,0.369563,1852.91
2,-0.166885,0.652491,0.368891,1854.07
2,-0.166327,0.652522,0.368345,1855.22
2,-0.166323,0.652296,0.36772,1856.39
2,-0.166872,0.653087,0.367121,1857.41
2,-0.166592,0.65365,0.366258,1860.95
2,-0.166775,0.653515,0.365748,1861.21
2,-0.166548,0.653674,0.365194,1862.67
2,-0.166693,0.653332,0.364521,1864.13
2,-0.166321,0.65349,0.36398,1864.85
2,-0.166067,0.652678,0.363423,1865.85
2,-0.165992,0.652886,0.362968,1866.13
2,-0.164844,0.65448,0.362427,1868.47
2,-0.165396,0.654354,0.361854,1869.86
2,-0.164418,0.653308,0.361083,1872.78
2,-0.163857,0.653955,0.360604,1873.67
2,-0.163984,0.654189,0.359918,1875.21
2,-0.164842,0.654503,0.359443,1875.49
2,-0.165343,0.65326,0.358898,1876.59
2,-0.165077,0.652821,0.358414,1877.11
2,-0.165782,0.653333,0.357427,1881.84
2,-0.164605,0.654052,0.356497,1885.25
2,-0.164931,0.653925,0.355704,1888.4
2,-0.165206,0.654642,0.355042,1890.81
2,-0.16445,0.654874,0.354541,1891.28
2,-0.164814,0.655071,0.354033,1891.51
2,-0.1648,0.656028,0.353493,1892.06
2,-0.166327,0.654846,0.352623,1895.57
2,-0.166071,0.655089,0.352059,1896.13
2,-0.166089,0.654292,0.351585,1896.58
2,-0.165488,0.65524,0.351102,1897.43
2,-0.165695,0.655441,0.350545,1898.05
2,-0.16683,0.655048,0.349845,1899.94
2,-0.166626,0.655496,0.349283,1900.71
2,-0.167251,0.654711,0.348696,1901.46
2,-0.16715,0.654751,0.34816,1902.17
2,-0.167359,0.655199,0.347598,1902.91
2,-0.167759,0.655684,0.346907,1904.87
2,-0.167367,0.655753,0.346369,1905.38
2,-0.167163,0.653202,0.345058,1913.01
2,-0.167557,0.652944,0.344543,1913.58
2,-0.167068,0.654137,0.343738,1917.61
2,-0.167222,0.654449,0.343213,1918.24
2,-0.167454,0.654475,0.342659,1919.04
2,-0.167597,0.654797,0.34217,1919.47
2,-0.167693,0.654386,0.341698,1919.87
2,-0.166887,0.653327,0.340847,1922.6
2,-0.166821,0.653024,0.34039,1923.05
2,-0.167372,0.652791,0.339818,1923.74
2,-0.167136,0.65305,0.339319,1924.96
2,-0.168171,0.653421,0.338807,1925.51
2,-0.16759,0.653163,0.337842,1929.64
2,-0.166669,0.653241,0.337398,1930.32
2,-0.166575,0.653198,0.336929,1930.43
2,-0.16636,0.653392,0.33641,1930.74
2,-0.166331,0.653343,0.33594,1931.07
2,-0.167641,0.65324,0.335114,1934.56
2,-0.167105,0.652934,0.334534,1935.23
2,-0.167153,0.653316,0.334023,1935.98
2,-0.168275,0.653378,0.333379,1937.75
2,-0.168448,0.653464,0.332876,1938.17
2,-0.168399,0.653559,0.33242,1938.4
2,-0.167942,0.653376,0.331901,1938.85
2,-0.16933,0.65343,0.330927,1943.39
2,-0.168763,0.65367,0.330329,1944.9
2,-0.168508,0.653813,0.329745,1946.42
2,-0.16933,0.653375,0.329123,1947.77
2,-0.169071,0.652167,0.328529,1949.47
2,-0.168691,0.653374,0.327967,1950.47
2,-0.169238,0.653976,0.327358,1951.26
2,-0.170123,0.65387,0.32669,1952.36
2,-0.169777,0.654239,0.326235,1953
2,-0.169245,0.653402,0.325451,1955
2,-0.169372,0.653416,0.324972,1955.25
2,-0.170434,0.653929,0.324285,1957.59
2,-0.170818,0.654672,0.323462,1959.92
2,-0.171131,0.655146,0.322975,1960.4
2,-0.172139,0.655845,0.322397,1961.55
2,-0.171133,0.656521,0.321678,1963.91
2,-0.171011,0.656078,0.321234,1964.15
2,-0.171304,0.657341,0.320536,1966.27
2,-0.170656,0.657732,0.320018,1967.21
2,-0.169368,0.657242,0.319309,1968.82
2,-0.168905,0.657591,0.318704,1970.45
2,-0.169399,0.657532,0.318009,1972
2,-0.16938,0.657547,0.317194,1974.48
2,-0.169351,0.657677,0.316639,1975.19
2,-0.170342,0.65762,0.315652,1982.8
2,-0.169703,0.658243,0.315147,1983.81
2,-0.168298,0.656826,0.314261,1987.05
2,-0.168249,0.657775,0.313751,1988.22
2,-0.168119,0.657783,0.313205,1989.59
2,-0.168561,0.657423,0.312533,1991.92
2,-0.168423,0.657357,0.312056,1992.37
2,-0.168379,0.657258,0.311556,1993.17
2,-0.16885,0.65761,0.310877,1994.19
2,-0.169261,0.657793,0.310145,1997.36
2,-0.169265,0.658091,0.309565,1998.12
2,-0.170244,0.657619,0.308975,1999.44
2,-0.17027,0.657549,0.308437,1999.99
2,-0.170102,0.657318,0.307864,2000.91
2,-0.170137,0.657558,0.307448,2001.09
2,-0.170819,0.658789,0.306914,2002.22
2,-0.171445,0.658315,0.306157,2006.19
2,-0.17175,0.658211,0.305659,2006.66
2,-0.171574,0.658336,0.305139,2007.44
2,-0.171553,0.658444,0.30467,2007.63
2,-0.170986,0.65856,0.304171,2008.13
2,-0.17039,0.659369,0.303305,2012.58
2,-0.170242,0.659012,0.302757,2013
2,-0.170345,0.659377,0.302261,2013.49
2,-0.169609,0.658831,0.301549,2016
2,-0.169543,0.658465,0.301043,2016.53
2,-0.170197,0.657883,0.300468,2017.3
2,-0.170422,0.657484,0.300069,2017.52
2,-0.170257,0.657837,0.299469,2019.3
2,-0.170231,0.65801,0.298872,2020.07
2,-0.16972,0.656772,0.298287,2022.28
2,-0.16955,0.656684,0.297839,2022.49
2,-0.169021,0.656126,0.297173,2024.01
2,-0.169745,0.654669,0.296401,2027.38
2,-0.169636,0.654486,0.295942,2027.5
2,-0.168696,0.654073,0.295469,2028.01
2,-0.168973,0.654311,0.295002,2028.46
2,-0.169253,0.654038,0.294529,2028.75
2,-0.169322,0.653487,0.293994,2029.52
2,-0.169284,0.653435,0.293533,2029.86
2,-0.168891,0.653752,0.292995,2030.33
2,-0.169018,0.65305,0.292401,2031.73
2,-0.167548,0.654488,0.291717,2034.78
2,-0.167714,0.654589,0.29129,2034.97
2,-0.167063,0.654767,0.290748,2036.06
2,-0.165277,0.654915,0.290173,2038.42
2,-0.165453,0.655167,0.289627,2038.95
2,-0.165621,0.655034,0.2891,2039.31
2,-0.164797,0.654385,0.288483,2042.28
2,-0.164999,0.65452,0.287987,2042.78
2,-0.162692,0.653774,0.287159,2046.64
2,-0.162851,0.65408,0.286664,2047.14
2,-0.162378,0.65521,0.285687,2051.42
2,-0.162129,0.655057,0.285219,2051.93
2,-0.162201,0.655992,0.284673,2052.85
2,-0.162367,0.65616,0.284168,2053.42
2,-0.162873,0.656136,0.283587,2054.24
2,-0.162535,0.655997,0.283097,2054.55
2,-0.162937,0.656192,0.282573,2055.22
2,-0.163259,0.656406,0.28207,2056.07
2,-0.164181,0.65671,0.281475,2057.34
2,-0.163269,0.657264,0.280929,2058.7
2,-0.161944,0.65728,0.280389,2060.34
2,-0.161723,0.656992,0.279912,2060.49
2,-0.161171,0.658113,0.279273,2062.92
2,-0.161271,0.658506,0.278794,2063.48
2,-0.162869,0.657072,0.278251,2064.59
2,-0.163003,0.657188,0.277663,2065.75
2,-0.162284,0.656341,0.277145,2066.36
2,-0.161387,0.65717,0.276518,2068.88
2,-0.160713,0.65823,0.275972,2069.77
2,-0.159774,0.658218,0.275279,2071.55
2,-0.15912,0.658359,0.274748,2072.47
2,-0.159441,0.658446,0.274275,2072.75
2,-0.158468,0.658172,0.273568,2074.58
2,-0.158299,0.657994,0.272942,2075.27
2,-0.159554,0.656525,0.272339,2076.21
2,-0.160049,0.657015,0.27177,2076.79
2,-0.16066,0.657869,0.271051,2078.76
2,-0.161062,0.657099,0.270582,2079.31
2,-0.16058,0.655702,0.269965,2081.33
2,-0.160053,0.656588,0.269425,2081.83
2,-0.160095,0.656658,0.268917,2082.48
2,-0.160461,0.654906,0.268216,2085.43
2,-0.159894,0.65566,0.267722,2086.29
2,-0.159818,0.656379,0.26713,2087.09
2,-0.159813,0.655835,0.266633,2087.97
2,-0.159398,0.656128,0.266105,2088.92
2,-0.160528,0.657668,0.265438,2091.55
2,-0.160619,0.656639,0.26477,2093.99
2,-0.16045,0.656348,0.26419,2094.6
2,-0.159422,0.655752,0.263409,2098.27
2,-0.159865,0.65556,0.262904,2098.52
2,-0.159994,0.655404,0.26247,2098.83
2,-0.160076,0.654902,0.261819,2099.95
2,-0.160884,0.654616,0.261143,2102.52
2,-0.161182,0.654998,0.260492,2103.75
2,-0.161138,0.655082,0.259836,2105.56
2,-0.160665,0.65558,0.25935,2106.2
2,-0.159634,0.656213,0.258755,2107.46
2,-0.159868,0.656217,0.258205,2108.24
2,-0.15985,0.656666,0.257648,2109.05
2,-0.16004,0.656866,0.256936,2111.02
2,-0.160315,0.656886,0.256445,2111.36
2,-0.16299,0.656101,0.255636,2113.8
2,-0.16271,0.656309,0.255176,2114.11
2,-0.162296,0.656014,0.254589,2115.58
2,-0.161425,0.656025,0.254066,2116.55
2,-0.161581,0.656614,0.25357,2117.06
2,-0.162511,0.657274,0.252975,2118.35
2,-0.161706,0.657385,0.252392,2119.72
2,-0.162523,0.657932,0.251853,2120.73
2,-0.162725,0.662245,0.250867,2125.4
2,-0.162955,0.661267,0.250287,2126.97
2,-0.163893,0.661637,0.249477,2128.55
2,-0.164475,0.661495,0.248964,2129.25
2,-0.163378,0.661949,0.248471,2130.31
2,-0.163387,0.662109,0.247983,2130.6
2,-0.162599,0.66186,0.247324,2132.36
2,-0.162499,0.661648,0.246869,2132.52
2,-0.162538,0.662113,0.246347,2132.76
2,-0.162177,0.661968,0.2458,2133.4
2,-0.161242,0.661142,0.245366,2133.75
2,-0.159939,0.660899,0.244772,2135.44
2,-0.160128,0.660499,0.244312,2135.62
2,-0.160975,0.66285,0.243654,2138.29
2,-0.160061,0.662483,0.243134,2139.05
2,-0.159781,0.663632,0.242596,2140.34
2,-0.159245,0.66383,0.242107,2140.62
2,-0.157236,0.663294,0.241529,2142.77
2,-0.157914,0.663227,0.241015,2144.14
2,-0.157712,0.663851,0.240502,2145.09
2,-0.157677,0.661419,0.239379,2151.13
2,-0.158226,0.662097,0.238564,2153.84
2,-0.16045,0.662021,0.237919,2155.36
2,-0.160368,0.661974,0.237408,2155.78
2,-0.160553,0.661543,0.236858,2156.55
2,-0.160947,0.661872,0.236393,2157.06
2,-0.160434,0.662331,0.235879,2157.74
2,-0.159647,0.662651,0.235323,2158.44
2,-0.158558,0.66125,0.234648,2160.21
2,-0.158568,0.661293,0.234223,2160.43
2,-0.158398,0.660519,0.23367,2161.43
2,-0.159248,0.660787,0.233158,2162.18
2,-0.159036,0.661246,0.232697,2162.39
2,-0.158793,0.66113,0.232202,2162.53
2,-0.157574,0.660588,0.231644,2164.11
2,-0.157591,0.660786,0.231153,2164.29
2,-0.157508,0.661073,0.230647,2164.64
2,-0.157251,0.659835,0.230043,2166.29
2,-0.157405,0.659659,0.229552,2166.73
2,-0.156532,0.659478,0.228987,2167.59
2,-0.156501,0.659121,0.22847,2168.71
2,-0.157352,0.658332,0.227748,2171.05
2,-0.158307,0.658204,0.227186,2172.26
2,-0.158783,0.658936,0.22646,2174.37
2,-0.158371,0.659404,0.225815,2176.36
2,-0.158515,0.659619,0.22517,2177.32
2,-0.158377,0.659065,0.224625,2177.69
2,-0.156041,0.65775,0.224009,2179.79
2,-0.155849,0.657995,0.223422,2180.91
2,-0.157797,0.658596,0.222516,2183.92
2,-0.158188,0.658873,0.221929,2185.3
2,-0.159017,0.65873,0.221396,2186.15
2,-0.159222,0.65846,0.220889,2186.68
2,-0.159201,0.657964,0.220402,2187.41
2,-0.15924,0.658003,0.21995,2187.58
2,-0.157951,0.657348,0.219248,2190.71
2,-0.158072,0.656857,0.218676,2191.82
2,-0.15834,0.655463,0.218118,2193.03
2,-0.15801,0.655057,0.21754,2193.72
2,-0.157717,0.655015,0.21711,2193.99
2,-0.157468,0.65542,0.216472,2195.34
2,-0.157732,0.655428,0.215937,2196.33
2,-0.157944,0.655518,0.215498,2196.57
2,-0.157829,0.65538,0.215006,2196.82
2,-0.158185,0.655098,0.214428,2198.29
2,-0.158378,0.655215,0.213855,2198.96
2,-0.159195,0.654642,0.213295,2200.28
2,-0.159566,0.654935,0.212796,2200.97
2,-0.159534,0.654547,0.21219,2202.05
2,-0.159474,0.654022,0.211717,2202.52
2,-0.159123,0.654285,0.211248,2202.92
2,-0.15946,0.654743,0.21067,2203.54
2,-0.158407,0.6554,0.210119,2204.95
2,-0.157946,0.655925,0.209518,2206.14
2,-0.157942,0.656049,0.208996,2206.86
2,-0.157328,0.655494,0.20845,2208.14
2,-0.157143,0.655646,0.207771,2210.28
2,-0.157208,0.655958,0.207112,2211.48
2,-0.157265,0.656092,0.206555,2212.09
2,-0.157503,0.656459,0.205992,2213
2,-0.156788,0.657173,0.2055,2213.71
2,-0.156918,0.657325,0.204924,2215.07
2,-0.156936,0.657087,0.204341,2216.69
2,-0.156457,0.657469,0.203761,2217.07
2,-0.156263,0.657966,0.203344,2217.47
2,-0.155632,0.65781,0.202497,2220.24
2,-0.155462,0.657667,0.202006,2220.8
2,-0.155134,0.657941,0.201514,2222.1
2,-0.154818,0.658382,0.200917,2223.37
2,-0.154797,0.658299,0.200454,2223.55
2,-0.154821,0.658341,0.199978,2224.08
2,-0.15501,0.658224,0.199508,2224.34
2,-0.155157,0.658474,0.199008,2225.04
2,-0.155035,0.658681,0.198497,2225.51
2,-0.155694,0.65972,0.197964,2226.76
2,-0.154765,0.659856,0.19719,2229.41
2,-0.154703,0.65987,0.196726,2229.73
2,-0.153883,0.662409,0.19569,2236.2
2,-0.153988,0.662759,0.195233,2236.39
2,-0.153566,0.662036,0.194706,2237.03
2,-0.15316,0.662296,0.194245,2237.25
2,-0.153177,0.662123,0.193762,2237.68
2,-0.154756,0.661697,0.192958,2239.81
2,-0.153593,0.660927,0.19237,2241.3
2,-0.153784,0.661068,0.191842,2241.77
2,-0.152448,0.662076,0.190887,2245.07
2,-0.152556,0.662307,0.19034,2245.83
2,-0.151732,0.6625,0.189758,2246.86
2,-0.152037,0.661905,0.189235,2247.44
2,-0.151477,0.661826,0.188649,2248.28
2,-0.151631,0.661747,0.188126,2248.77
2,-0.150879,0.661774,0.187365,2251.91
2,-0.151039,0.661283,0.18668,2253.83
2,-0.151155,0.661143,0.186125,2254.49
2,-0.150898,0.661077,0.185554,2255.62
2,-0.150953,0.661185,0.18508,2255.77
2,-0.151274,0.661245,0.184573,2256.49
2,-0.151648,0.661245,0.184131,2256.83
2,-0.151594,0.661924,0.183408,2258.9
2,-0.150829,0.661481,0.182767,2260.04
2,-0.151008,0.662316,0.182116,2261.54
2,-0.151743,0.662089,0.181615,2262.49
2,-0.150986,0.663381,0.180967,2264.45
2,-0.151426,0.663931,0.180369,2265.68
2,-0.150753,0.663818,0.179521,2268.21
2,-0.150431,0.66478,0.179057,2268.77
2,-0.150435,0.664873,0.178569,2269.24
2,-0.149099,0.66499,0.178007,2270.64
2,-0.150519,0.663693,0.177303,2273.02
2,-0.150702,0.663656,0.176846,2273.39
2,-0.150311,0.663117,0.176356,2274.13
2,-0.15036,0.662378,0.175552,2276.23
2,-0.148967,0.66238,0.174598,2280.8
2,-0.149375,0.662583,0.174133,2281.02
2,-0.149004,0.66245,0.173499,2282.68
2,-0.148482,0.662969,0.172979,2283.36
2,-0.146386,0.663997,0.17211,2286.79
2,-0.147093,0.663621,0.171338,2288.76
2,-0.148772,0.663465,0.170429,2292.2
2,-0.14917,0.661798,0.169689,2294.12
2,-0.148926,0.661323,0.16878,2297.96
2,-0.149144,0.660797,0.168144,2299.5
2,-0.149038,0.660849,0.167592,2300.69
2,-0.149836,0.6611,0.167055,2302.57
2,-0.14968,0.661176,0.166567,2303.28
2,-0.150186,0.660981,0.166063,2304.01
2,-0.150259,0.660183,0.165588,2304.58
2,-0.150413,0.660142,0.165089,2304.87
2,-0.151706,0.660364,0.16448,2306.9
2,-0.151304,0.660767,0.163801,2308.02
2,-0.151456,0.661771,0.163246,2308.84
2,-0.152269,0.661253,0.162588,2311.47
2,-0.151453,0.660768,0.162085,2311.92
2,-0.150295,0.661184,0.161515,2312.94
2,-0.150618,0.660149,0.160905,2314.47
2,-0.15105,0.660565,0.160267,2317.35
2,-0.150515,0.660523,0.159427,2320.67
2,-0.150872,0.661224,0.158972,2321.25
2,-0.152599,0.659012,0.158292,2323.86
2,-0.153485,0.658599,0.157768,2325.06
2,-0.153638,0.658137,0.157288,2325.41
2,-0.153967,0.658174,0.156806,2325.76
2,-0.154885,0.658494,0.156105,2327.45
2,-0.1554,0.657738,0.155568,2328.57
2,-0.156683,0.657729,0.15511,2329.24
2,-0.156543,0.658069,0.154542,2330.02
2,-0.155641,0.658214,0.153853,2331.98
2,-0.155545,0.658344,0.153263,2332.69
2,-0.156734,0.658412,0.152718,2334.25
2,-0.156981,0.65778,0.152106,2335.94
2,-0.156772,0.658006,0.151626,2336.29
2,-0.156136,0.657956,0.151025,2337.32
2,-0.154595,0.65811,0.150304,2340.28
2,-0.154433,0.658215,0.1498,2340.54
2,-0.154604,0.658087,0.14932,2340.66
2,-0.152811,0.656824,0.148643,2343.91
2,-0.152955,0.656827,0.14819,2344.08
2,-0.15321,0.656844,0.147624,2345.35
2,-0.153115,0.656765,0.147121,2345.58
2,-0.152392,0.656941,0.146599,2346.16
2,-0.152819,0.656468,0.146067,2347.41
2,-0.151129,0.656655,0.145568,2348.33
